,Unnamed: 0,type
2795,2795,Vodka
2796,2796,Whisky
2797,2797,Vodka
2798,2798,Liqueur
2799,2799,Rum
2800,2800,Liqueur
2801,2801,Wine
2802,2802,Tequila
2803,2803,Liqueur
2804,2804,Whisky
2805,2805,Gin
2806,2806,Vodka
2807,2807,Vodka
2808,2808,Gin
2809,2809,Rum
2810,2810,Whisky
2811,2811,Vodka
2812,2812,Vodka
2813,2813,Vodka
2814,2814,Liqueur
2815,2815,Rum
2816,2816,Rum
2817,2817,Tequila
2818,2818,Brandy
2819,2819,Whisky
2820,2820,Whisky
2821,2821,Whisky
2822,2822,Gin
2823,2823,Whisky
2824,2824,Whisky
2825,2825,Rum
2826,2826,Liqueur
2827,2827,Liqueur
2828,2828,Liqueur
2829,2829,Tequila
2830,2830,Tequila
2831,2831,Brandy
2832,2832,Liqueur
2833,2833,Liqueur
2834,2834,Liqueur
2835,2835,Whisky
2836,2836,Brandy
2837,2837,Gin
2838,2838,Wine
2839,2839,Vodka
2840,2840,Tequila
2841,2841,Liqueur
2842,2842,Whisky
2843,2843,Whisky
2844,2844,Liqueur
2845,2845,Vodka
2846,2846,Rum
2847,2847,Rum
2848,2848,Liqueur
2849,2849,Liqueur
2850,2850,Vodka
2851,2851,Liqueur
2852,2852,Vodka
2853,2853,Brandy
2854,2854,Rum
2855,2855,Vodka
2856,2856,Vodka
2857,2857,Vodka
2858,2858,Vodka
2859,2859,Vodka
2860,2860,Whisky
2861,2861,Tequila
2862,2862,Vodka
2863,2863,Rum
2864,2864,Whisky
2865,2865,Liqueur
2866,2866,Rum
2867,2867,Tequila
2868,2868,Tequila
2869,2869,Tequila
2870,2870,Tequila
2871,2871,Whisky
2872,2872,Whisky
2873,2873,Whisky
2874,2874,Brandy
2875,2875,Tequila
2876,2876,Vodka
2877,2877,Rum
2878,2878,Brandy
2879,2879,Rum
2880,2880,Liqueur
2881,2881,Tequila
2882,2882,Wine
2883,2883,Liqueur
2884,2884,Tequila
2885,2885,Vodka
2886,2886,Rum
2887,2887,Whisky
2888,2888,Vodka
2889,2889,Liqueur
2890,2890,Brandy
2891,2891,Vodka
2892,2892,Whisky
2893,2893,Rum
2894,2894,Tequila
2895,2895,Whisky
2896,2896,Liqueur
2897,2897,Whisky
2898,2898,Whisky
2899,2899,Whisky
2900,2900,Vodka
2901,2901,Whisky
2902,2902,Whisky
2903,2903,Liqueur
2904,2904,Brandy
2905,2905,Brandy
2906,2906,Liqueur
2907,2907,Rum
2908,2908,Brandy
2909,2909,Rum
2910,2910,Liqueur
2911,2911,Liqueur
2912,2912,Liqueur
2913,2913,Liqueur
2914,2914,Liqueur
2915,2915,Rum
2916,2916,Liqueur
2917,2917,Liqueur
2918,2918,Whisky
2919,2919,Brandy
2920,2920,Liqueur
2921,2921,Liqueur
2922,2922,Liqueur
2923,2923,Liqueur
2924,2924,Liqueur
2925,2925,
2926,2926,Liqueur
2927,2927,Vodka
2928,2928,Liqueur
2929,2929,Liqueur
2930,2930,Liqueur
2931,2931,Liqueur
2932,2932,Liqueur
2933,2933,Liqueur
2934,2934,Rum
2935,2935,Liqueur
2936,2936,Liqueur
2937,2937,Liqueur
2938,2938,Rum
2939,2939,Liqueur
2940,2940,Rum
2941,2941,Rum
2942,2942,Whisky
2943,2943,Liqueur
2944,2944,Vodka
2945,2945,Liqueur
2946,2946,Liqueur
2947,2947,Liqueur
2948,2948,Liqueur
2949,2949,Liqueur
2950,2950,
2951,2951,
2952,2952,Brandy
2953,2953,Liqueur
2954,2954,Liqueur
2955,2955,Liqueur
2956,2956,Liqueur
2957,2957,Liqueur
2958,2958,Liqueur
2959,2959,Liqueur
2960,2960,Liqueur
2961,2961,Whisky
2962,2962,Vodka
2963,2963,Whisky
2964,2964,Whisky
2965,2965,Vodka
2966,2966,Liqueur
2967,2967,Liqueur
2968,2968,Liqueur
2969,2969,Vodka
2970,2970,Rum
2971,2971,Rum
2972,2972,Vodka
2973,2973,Liqueur
2974,2974,Whisky
2975,2975,Liqueur
2976,2976,Liqueur
2977,2977,Liqueur
2978,2978,Liqueur
2979,2979,Liqueur
2980,2980,Liqueur
2981,2981,Liqueur
2982,2982,Rum
2983,2983,Liqueur
2984,2984,Brandy
2985,2985,Vodka
2986,2986,Vodka
2987,2987,Vodka
2988,2988,Vodka
2989,2989,Wine
2990,2990,Rum
2991,2991,Liqueur
2992,2992,Vodka
2993,2993,Rum
2994,2994,Liqueur
2995,2995,Liqueur
2996,2996,Whisky
2997,2997,Liqueur
2998,2998,Mezcal
2999,2999,Gin
3000,3000,Brandy
3001,3001,Whisky
3002,3002,Liqueur
3003,3003,Whisky
3004,3004,Liqueur
3005,3005,Tequila
3006,3006,Rum
3007,3007,Rum
3008,3008,Spirits
3009,3009,Gin
3010,3010,Brandy
3011,3011,Mezcal
3012,3012,Tequila
3013,3013,Gin
3014,3014,Gin
3015,3015,Brandy
3016,3016,Gin
3017,3017,Brandy
3018,3018,Brandy
3019,3019,Tequila
3020,3020,Gin
3021,3021,Rum
3022,3022,Brandy
3023,3023,Brandy
3024,3024,Rum
3025,3025,Tequila
3026,3026,Gin
3027,3027,Gin
3028,3028,Brandy
3029,3029,Gin
3030,3030,Gin
3031,3031,Brandy
3032,3032,Gin
3033,3033,Brandy
3034,3034,Brandy
3035,3035,Vodka
3036,3036,Wine
3037,3037,Whisky
3038,3038,Gin
3039,3039,Whisky
3040,3040,Whisky
3041,3041,Wine
3042,3042,Tequila
3043,3043,Rum
3044,3044,Brandy
3045,3045,Whisky
3046,3046,Mezcal
3047,3047,Tequila
3048,3048,Whisky
3049,3049,Brandy
3050,3050,Gin
3051,3051,Vodka
3052,3052,Gin
3053,3053,Wine
3054,3054,Mezcal
3055,3055,Whisky
3056,3056,Wine
3057,3057,Brandy
3058,3058,Mezcal
3059,3059,Whisky
3060,3060,Wine
3061,3061,Gin
3062,3062,Gin
3063,3063,Gin
3064,3064,Wine
3065,3065,Wine
3066,3066,Tequila
3067,3067,Whisky
3068,3068,Brandy
3069,3069,Vodka
3070,3070,Gin
3071,3071,Mezcal
3072,3072,Whisky
3073,3073,Gin
3074,3074,Brandy
3075,3075,Rum
3076,3076,Spirits
3077,3077,Whisky
3078,3078,Liqueur
3079,3079,Mezcal
3080,3080,Wine
3081,3081,Rum
3082,3082,Gin
3083,3083,Whisky
3084,3084,Rum
3085,3085,Brandy
3086,3086,Tequila
3087,3087,Wine
3088,3088,Whisky
3089,3089,Gin
3090,3090,Wine
3091,3091,Tequila
3092,3092,Tequila
3093,3093,Whisky
3094,3094,Spirits
3095,3095,Rum
3096,3096,Whisky
3097,3097,Liqueur
3098,3098,Rum
3099,3099,Vodka
3100,3100,Tequila
3101,3101,Whisky
3102,3102,Vodka
3103,3103,Rum
3104,3104,Vodka
3105,3105,Wine
3106,3106,Gin
3107,3107,Liqueur
3108,3108,Whisky
3109,3109,Gin
3110,3110,Whisky
3111,3111,Whisky
3112,3112,Vodka
3113,3113,Gin
3114,3114,Rum
3115,3115,Rum
3116,3116,Wine
3117,3117,Gin
3118,3118,Wine
3119,3119,Vodka
3120,3120,Vodka
3121,3121,Tequila
3122,3122,Whisky
3123,3123,Mezcal
3124,3124,Mezcal
3125,3125,Gin
3126,3126,Gin
3127,3127,Rum
3128,3128,Rum
3129,3129,Rum
3130,3130,Rum
3131,3131,Whisky
3132,3132,Rum
3133,3133,Tequila
3134,3134,Wine
3135,3135,Gin
3136,3136,Gin
3137,3137,Liqueur
3138,3138,Gin
3139,3139,Rum
3140,3140,Rum
3141,3141,Tequila
3142,3142,Whisky
3143,3143,Tequila
3144,3144,Tequila
3145,3145,Tequila
3146,3146,Tequila
3147,3147,Tequila
3148,3148,Beer
3149,3149,Mezcal
3150,3150,Gin
3151,3151,Whisky
3152,3152,Whisky
3153,3153,Whisky
3154,3154,Whisky
3155,3155,Wine
3156,3156,Gin
3157,3157,Mezcal
3158,3158,Mezcal
3159,3159,Tequila
3160,3160,Whisky
3161,3161,Brandy
3162,3162,Gin
3163,3163,Rum
3164,3164,Mezcal
3165,3165,Whisky
3166,3166,Spirits
3167,3167,Vodka
3168,3168,Vodka
3169,3169,Vodka
3170,3170,Wine
3171,3171,Tequila
3172,3172,Whisky
3173,3173,Gin
3174,3174,Tequila
3175,3175,Wine
3176,3176,Wine
3177,3177,Gin
3178,3178,Gin
3179,3179,Gin
3180,3180,Gin
3181,3181,Gin
3182,3182,Gin
3183,3183,Gin
3184,3184,Rum
3185,3185,Gin
3186,3186,Rum
3187,3187,Tequila
3188,3188,Gin
3189,3189,Gin
3190,3190,Gin
3191,3191,Whisky
3192,3192,Gin
3193,3193,Brandy
3194,3194,Tequila
3195,3195,Gin
3196,3196,Gin
3197,3197,Gin
3198,3198,Vodka
3199,3199,Rum
3200,3200,Whisky
3201,3201,Rum
3202,3202,Liqueur
3203,3203,Whisky
3204,3204,Rum
3205,3205,Whisky
3206,3206,Rum
3207,3207,Whisky
3208,3208,Gin
3209,3209,Rum
3210,3210,Spirits
3211,3211,Whisky
3212,3212,Whisky
3213,3213,Rum
3214,3214,Rum
3215,3215,Whisky
3216,3216,Gin
3217,3217,Gin
3218,3218,Gin
3219,3219,Rum
3220,3220,Tequila
3221,3221,Tequila
3222,3222,Whisky
3223,3223,Rum
3224,3224,Brandy
3225,3225,Gin
3226,3226,Brandy
3227,3227,Rum
3228,3228,Rum
3229,3229,Rum
3230,3230,Wine
3231,3231,Whisky
3232,3232,Gin
3233,3233,Gin
3234,3234,Gin
3235,3235,Gin
3236,3236,Rum
3237,3237,Brandy
3238,3238,Gin
3239,3239,Whisky
3240,3240,Wine
3241,3241,Wine
3242,3242,Whisky
3243,3243,Wine
3244,3244,Whisky
3245,3245,Gin
3246,3246,Rum
3247,3247,Gin
3248,3248,Gin
3249,3249,Brandy
3250,3250,Vodka
3251,3251,Whisky
3252,3252,Whisky
3253,3253,Whisky
3254,3254,Tequila
3255,3255,Tequila
3256,3256,Tequila
3257,3257,Whisky
3258,3258,Brandy
3259,3259,Gin
3260,3260,Gin
3261,3261,Wine
3262,3262,Rum
3263,3263,Whisky
3264,3264,Tequila
3265,3265,Gin
3266,3266,Liqueur
3267,3267,Wine
3268,3268,Whisky
3269,3269,Wine
3270,3270,Wine
3271,3271,Wine
3272,3272,Rum
3273,3273,Gin
3274,3274,Gin
3275,3275,Whisky
3276,3276,Whisky
3277,3277,Tequila
3278,3278,Gin
3279,3279,Brandy
3280,3280,Brandy
3281,3281,Brandy
3282,3282,Beer
3283,3283,Brandy
3284,3284,Brandy
3285,3285,Mezcal
3286,3286,Tequila
3287,3287,Whisky
3288,3288,Whisky
3289,3289,Brandy
3290,3290,Rum
3291,3291,Wine
3292,3292,Rum
3293,3293,Gin
3294,3294,Liqueur
3295,3295,Whisky
3296,3296,Gin
3297,3297,Gin
3298,3298,Rum
3299,3299,Tequila
3300,3300,Tequila
3301,3301,Tequila
3302,3302,Rum
3303,3303,Whisky
3304,3304,Brandy
3305,3305,Brandy
3306,3306,Rum
3307,3307,Wine
3308,3308,Rum
3309,3309,Liqueur
3310,3310,Whisky
3311,3311,Gin
3312,3312,Wine
3313,3313,Mezcal
3314,3314,Tequila
3315,3315,Mezcal
3316,3316,Tequila
3317,3317,Whisky
3318,3318,Whisky
3319,3319,Whisky
3320,3320,Liqueur
3321,3321,Rum
3322,3322,Tequila
3323,3323,Mezcal
3324,3324,Rum
3325,3325,Gin
3326,3326,Mezcal
3327,3327,Tequila
3328,3328,Whisky
3329,3329,Gin
3330,3330,Mezcal
3331,3331,Gin
3332,3332,Whisky
3333,3333,Gin
3334,3334,Wine
3335,3335,Gin
3336,3336,Gin
3337,3337,Wine
3338,3338,Tequila
3339,3339,Mezcal
3340,3340,Whisky
3341,3341,Gin
3342,3342,Gin
3343,3343,Rum
3344,3344,Rum
3345,3345,Whisky
3346,3346,Wine
3347,3347,Liqueur
3348,3348,Whisky
3349,3349,Wine
3350,3350,Wine
3351,3351,Wine
3352,3352,Tequila
3353,3353,Rum
3354,3354,Gin
3355,3355,Gin
3356,3356,Gin
3357,3357,Brandy
3358,3358,Brandy
3359,3359,Wine
3360,3360,Whisky
3361,3361,Rum
3362,3362,Whisky
3363,3363,Whisky
3364,3364,Mezcal
3365,3365,Wine
3366,3366,Whisky
3367,3367,Gin
3368,3368,Gin
3369,3369,Brandy
3370,3370,Brandy
3371,3371,Whisky
3372,3372,Whisky
3373,3373,Wine
3374,3374,Brandy
3375,3375,Whisky
3376,3376,Whisky
3377,3377,Gin
3378,3378,Rum
3379,3379,Whisky
3380,3380,Tequila
3381,3381,Rum
3382,3382,Brandy
3383,3383,Brandy
3384,3384,Rum
3385,3385,Gin
3386,3386,Whisky
3387,3387,Brandy
3388,3388,Brandy
3389,3389,Spirits
3390,3390,Spirits
3391,3391,Rum
3392,3392,Spirits
3393,3393,Wine
3394,3394,Whisky
3395,3395,Whisky
3396,3396,Whisky
3397,3397,Brandy
3398,3398,Whisky
3399,3399,Gin
3400,3400,Tequila
3401,3401,Gin
3402,3402,Brandy
3403,3403,Brandy
3404,3404,Brandy
3405,3405,Wine
3406,3406,Brandy
3407,3407,Gin
3408,3408,Mezcal
3409,3409,Whisky
3410,3410,Gin
3411,3411,Wine
3412,3412,Vodka
3413,3413,Rum
3414,3414,Gin
3415,3415,Whisky
3416,3416,Wine
3417,3417,Gin
3418,3418,Gin
3419,3419,Gin
3420,3420,Rum
3421,3421,Brandy
3422,3422,Mezcal
3423,3423,Liqueur
3424,3424,Vodka
3425,3425,Mezcal
3426,3426,Rum
3427,3427,Brandy
3428,3428,Rum
3429,3429,Liqueur
3430,3430,Brandy
3431,3431,Brandy
3432,3432,Gin
3433,3433,Whisky
3434,3434,Whisky
3435,3435,Mezcal
3436,3436,Gin
3437,3437,Whisky
3438,3438,Vodka
3439,3439,Mezcal
3440,3440,Whisky
3441,3441,Whisky
3442,3442,Rum
3443,3443,Whisky
3444,3444,Rum
3445,3445,Rum
3446,3446,Brandy
3447,3447,Rum
3448,3448,Gin
3449,3449,Rum
3450,3450,Rum
3451,3451,Wine
3452,3452,Gin
3453,3453,Gin
3454,3454,Whisky
3455,3455,Rum
3456,3456,Whisky
3457,3457,Whisky
3458,3458,Whisky
3459,3459,Rum
3460,3460,Rum
3461,3461,Gin
3462,3462,Tequila
3463,3463,Gin
3464,3464,Liqueur
3465,3465,Vodka
3466,3466,Whisky
3467,3467,Gin
3468,3468,Liqueur
3469,3469,Gin
3470,3470,Rum
3471,3471,Rum
3472,3472,Gin
3473,3473,Vodka
3474,3474,Gin
3475,3475,Tequila
3476,3476,Rum
3477,3477,Whisky
3478,3478,Gin
3479,3479,Whisky
3480,3480,Whisky
3481,3481,Rum
3482,3482,Rum
3483,3483,Gin
3484,3484,Rum
3485,3485,Brandy
3486,3486,Wine
3487,3487,Rum
3488,3488,Rum
3489,3489,Rum
3490,3490,Rum
3491,3491,Gin
3492,3492,Gin
3493,3493,Rum
3494,3494,Rum
3495,3495,Whisky
3496,3496,Gin
3497,3497,Rum
3498,3498,Rum
3499,3499,Whisky
3500,3500,Rum
3501,3501,Rum
3502,3502,Rum
3503,3503,Rum
3504,3504,Rum
3505,3505,Wine
3506,3506,Rum
3507,3507,Whisky
3508,3508,Gin
3509,3509,Wine
3510,3510,Wine
3511,3511,Whisky
3512,3512,Liqueur
3513,3513,Wine
3514,3514,Rum
3515,3515,Rum
3516,3516,Vodka
3517,3517,Vodka
3518,3518,Brandy
3519,3519,Wine
3520,3520,Rum
3521,3521,Rum
3522,3522,Wine
3523,3523,Gin
3524,3524,Brandy
3525,3525,Liqueur
3526,3526,Liqueur
3527,3527,Rum
3528,3528,Vodka
3529,3529,Whisky
3530,3530,Whisky
3531,3531,Brandy
3532,3532,Gin
3533,3533,Gin
3534,3534,Gin
3535,3535,Brandy
3536,3536,Tequila
3537,3537,Rum
3538,3538,Rum
3539,3539,Brandy
3540,3540,Rum
3541,3541,Rum
3542,3542,Rum
3543,3543,Beer
3544,3544,Vodka
3545,3545,Brandy
3546,3546,Rum
3547,3547,Wine
3548,3548,Brandy
3549,3549,Rum
3550,3550,Tequila
3551,3551,Rum
3552,3552,Whisky
3553,3553,Whisky
3554,3554,Rum
3555,3555,Rum
3556,3556,Liqueur
3557,3557,Tequila
3558,3558,Rum
3559,3559,Wine
3560,3560,Rum
3561,3561,Rum
3562,3562,Whisky
3563,3563,Mezcal
3564,3564,Vodka
3565,3565,Rum
3566,3566,Rum
3567,3567,Vodka
3568,3568,Spirits
3569,3569,Wine
3570,3570,Vodka
3571,3571,Rum
3572,3572,Brandy
3573,3573,Rum
3574,3574,Vodka
3575,3575,Mezcal
3576,3576,Gin
3577,3577,Rum
3578,3578,Vodka
3579,3579,Rum
3580,3580,Rum
3581,3581,Rum
3582,3582,Gin
3583,3583,Rum
3584,3584,Beer
3585,3585,Gin
3586,3586,Whisky
3587,3587,Wine
3588,3588,Vodka
3589,3589,Rum
3590,3590,Beer
3591,3591,Whisky
3592,3592,Whisky
3593,3593,Gin
3594,3594,Tequila
3595,3595,Rum
3596,3596,Rum
3597,3597,Brandy
3598,3598,Whisky
3599,3599,Whisky
3600,3600,Vodka
3601,3601,Gin
3602,3602,Rum
3603,3603,Rum
3604,3604,Rum
3605,3605,Rum
3606,3606,Rum
3607,3607,Gin
3608,3608,Rum
3609,3609,Vodka
3610,3610,Whisky
3611,3611,Wine
3612,3612,Rum
3613,3613,Gin
3614,3614,Whisky
3615,3615,Brandy
3616,3616,Vodka
3617,3617,Rum
3618,3618,Rum
3619,3619,Wine
3620,3620,Rum
3621,3621,Rum
3622,3622,Brandy
3623,3623,Whisky
3624,3624,Mezcal
3625,3625,Whisky
3626,3626,Whisky
3627,3627,Gin
3628,3628,Rum
3629,3629,Gin
3630,3630,Gin
3631,3631,Rum
3632,3632,Rum
3633,3633,Gin
3634,3634,Whisky
3635,3635,Wine
3636,3636,Brandy
3637,3637,Brandy
3638,3638,Whisky
3639,3639,Whisky
3640,3640,Brandy
3641,3641,Whisky
3642,3642,Whisky
3643,3643,Brandy
3644,3644,Wine
3645,3645,Brandy
3646,3646,Whisky
3647,3647,Brandy
3648,3648,Gin
3649,3649,Mezcal
3650,3650,Liqueur
3651,3651,Mezcal
3652,3652,Vodka
3653,3653,Wine
3654,3654,Wine
3655,3655,Whisky
3656,3656,Whisky
3657,3657,Gin
3658,3658,Vodka
3659,3659,Rum
3660,3660,Brandy
3661,3661,Vodka
3662,3662,Whisky
3663,3663,Brandy
3664,3664,Mezcal
3665,3665,Vodka
3666,3666,Rum
3667,3667,Brandy
3668,3668,Liqueur
3669,3669,Beer
3670,3670,Whisky
3671,3671,Liqueur
3672,3672,Mezcal
3673,3673,Liqueur
3674,3674,Spirits
3675,3675,Liqueur
